Borough,Address,Sale Date,Sale Price
BX,913 EAST 218 STREET,07/29/2019,375000
BX,529 EAST 235 STREET,07/31/2019,0
BX,860 GRAND CONCOURSE,07/11/2019,435000
BX,860 GRAND CONCOURSE,07/11/2019,500000
MN,120 2 AVENUE,07/29/2019,0
BX,48 WEST 167 STREET,07/02/2019,130000
BX,957 WOODYCREST AVENUE,07/12/2019,9300000
BX,238 SOUNDVIEW AVENUE,07/31/2019,0
BX,1134 EAST 222 STREET,07/12/2019,0
BX,230 BETTS AVENUE,07/16/2019,0
BX,340 BEACH AVENUE,07/24/2019,610000
MN,3692 BROADWAY,07/26/2019,310000
MN,3401 BROADWAY,07/25/2019,405000
MN,474 WEST 158 STREET,07/30/2019,420000
MN,515 EDGECOMBE AVENUE,07/26/2019,265000
MN,512 WEST 156 STREET,07/29/2019,190000
MN,512 WEST 156 STREET,07/30/2019,222000
MN,512 WEST 156 STREET,07/29/2019,285000
BX,3306 FISH AVENUE,07/21/2019,0
BX,3306 FISH AVENUE,07/09/2019,324480
BX,607 OAK TERRACE,07/12/2019,485000
MN,544 WEST 157 STREET,07/08/2019,515000
MN,539 WEST 160 STREET,07/25/2019,200000
BX,3328 GUNTHER AVENUE,07/25/2019,499000
BX,880 EAST 147 STREET,07/30/2019,10
MN,337 EAST 13 STREET,07/29/2019,0
MN,335 EAST 13 STREET,07/29/2019,0
MN,333 EAST 13 STREET,07/29/2019,0
MN,559 WEST 182 STREET,07/26/2019,1221900
MN,4 BOGARDUS PLACE,07/09/2019,390000
BX,526 LELAND AVENUE,08/01/2019,425000
BX,550 BOLTON AVENUE,07/03/2019,35000
MN,232 EAST 6 STREET,07/17/2019,0
BX,2912 WICKHAM AVENUE,07/18/2019,0
MN,360 CABRINI BOULEVARD,07/29/2019,710000
MN,360 CABRINI BOULEVARD,07/30/2019,215000
MN,360 CABRINI BOULEVARD,07/22/2019,620000
BX,2905 GRACE AVENUE,07/19/2019,539673
MN,4523 BROADWAY,07/23/2019,555000
MN,4523 BROADWAY,07/18/2019,350000
MN,4523 BROADWAY,07/24/2019,589000
MN,4523 BROADWAY,07/01/2019,591075
BX,2912 ELY AVENUE,07/30/2019,740000
BX,2805 EDSON AVENUE,07/26/2019,0
BX,597 JACKSON AVENUE,07/18/2019,605000
MN,12 FT CHARLES PLACE,07/03/2019,1450000
MN,52 MARBLE HILL AVENUE,07/15/2019,0
MN,56 MARBLE HILL AVENUE,07/15/2019,0
MN,46 COOPER STREET,07/12/2019,250000
MN,95 PARK TERRACE EAST,07/29/2019,385000
MN,57 PARK TERRACE WEST,07/16/2019,740000
MN,244 SEAMAN AVENUE,07/24/2019,395000
BX,478 EAST 134 STREET,07/31/2019,280000
BX,844 EAST 223 STREET,07/18/2019,600000
BX,832 EAST 224 STREET,07/10/2019,588000
MN,457 BROOME STREET,07/29/2019,21300000
BX,2510 PARK AVENUE,07/25/2019,850000
BX,920 METCALF AVENUE,07/25/2019,78000
BX,920 METCALF AVENUE,07/15/2019,49000
BX,939 FTELEY AVENUE,07/08/2019,45000
BX,1041 EAST 223 STREET,07/17/2019,429000
MN,166 BOWERY,07/18/2019,0
MN,164 BOWERY,07/18/2019,0
MN,162 BOWERY,07/18/2019,0
BX,2165 QUIMBY AVENUE,07/29/2019,390000
BX,563 FOX STREET,07/26/2019,720000
BX,292 EAST 151 STREET,07/30/2019,500000
BX,779 DAWSON STREET,07/22/2019,490000
BX,3602 BOLLER AVENUE,07/13/2019,0
BX,314 EAST 166 STREET,07/01/2019,475000
BX,3628 PRATT AVENUE,07/31/2019,580000
BX,1021 WHEELER AVENUE,07/23/2019,536000
BX,3614 HARPER AVENUE,07/30/2019,780000
BX,3810 PRATT AVENUE,07/18/2019,695000
BX,1168 SHERMAN AVENUE,07/31/2019,460000
BX,1043 VIRGINIA AVENUE,07/17/2019,10
BX,940 GRAND CONCOURSE,07/23/2019,140000
MN,561 BROADWAY,07/26/2019,2951500
BX,811 WALTON AVENUE,07/15/2019,310000
BX,828 GERARD AVENUE,07/26/2019,195000
MN,101 SPRING STREET,07/01/2019,0
BX,69 WEST 164 STREET,07/17/2019,0
MN,130 PRINCE STREET,07/23/2019,206300000
BX,133 WEST 167 STREET,07/10/2019,250000
MN,110 THOMPSON STREET,07/23/2019,390000
MN,105 THOMPSON STREET,07/17/2019,1905963
MN,105 THOMPSON STREET,07/17/2019,1905963
MN,105 THOMPSON STREET,07/17/2019,1905963
MN,105 THOMPSON STREET,07/17/2019,1905963
MN,203 SPRING STREET,07/25/2019,1325000
MN,203 SPRING STREET,07/25/2019,978000
BX,1130 CROES AVENUE,07/18/2019,345000
BX,1838 GLEASON AVENUE,07/01/2019,0
BX,1115 VIRGINIA AVENUE,07/11/2019,0
BX,726 EAST 134 STREET,07/23/2019,725000
BX,831 BRYANT AVENUE,07/18/2019,665000
BX,661 MANIDA STREET,07/31/2019,805000
BX,652 COSTER STREET,07/15/2019,0
BX,617 WHITTIER STREET,07/18/2019,0
BX,830 EAST 234 STREET,07/17/2019,0
MN,140 THOMPSON STREET,07/18/2019,2400000
BX,1233 BEACH AVENUE,07/12/2019,0
MN,149 SULLIVAN STREET,07/01/2019,803595
MN,149 SULLIVAN STREET,07/01/2019,1133275
MN,150 SULLIVAN STREET,08/01/2019,335000
BX,723 EAGLE AVENUE,07/03/2019,0
BX,713 EAGLE AVENUE,07/02/2019,835000
MN,44 KING STREET,07/24/2019,1250000
MN,44 KING STREET,07/24/2019,915000
MN,42 KING STREET,07/17/2019,1500000
MN,185 WEST HOUSTON STREET,07/24/2019,1575000
BX,1691 MONROE AVENUE,07/22/2019,299999
BX,842 UNION AVENUE,07/12/2019,461000
MN,204 WEST HOUSTON STREET,07/15/2019,1500000
BX,4338 BOYD AVENUE,07/30/2019,635000
BX,4328 WICKHAM AVENUE,08/01/2019,445000
MN,652 BROADWAY,07/30/2019,3275000
MN,21 BLEECKER STREET,07/01/2019,1600000
MN,43 GREAT JONES STREET,07/19/2019,560000
BX, BECK STREET,07/23/2019,350000
BX,752 BECK STREET,07/23/2019,850000
MN,77 BLEECKER STREET,07/16/2019,850000
MN,77 BLEECKER STREET,07/17/2019,1075000
BX,4547 CARPENTER AVENUE,07/30/2019,830000
BX,1219 CASTLE HILL AVENUE,08/01/2019,0
BX,946 HOE AVENUE,07/31/2019,170000
MN,403 LAFAYETTE STREET,07/19/2019,0
MN,303 MERCER STREET,07/15/2019,3699000
BX,664 MANIDA STREET,07/02/2019,715000
BX,666 MANIDA STREET,07/30/2019,694000
BX,636 FAILE STREET,07/08/2019,525000
MN,114 WAVERLY PLACE,07/25/2019,8500000
MN,772 BROADWAY,07/10/2019,940000
MN,772 BROADWAY,07/18/2019,1485000
MN,30 3 AVENUE,07/12/2019,499500
BX,1335 NOBLE AVENUE,07/01/2019,730000
MN,111 4 AVENUE,07/24/2019,665000
BX,2914 HASKIN STREET,08/01/2019,426000
MN,47 EAST 9 STREET,08/01/2019,1225000
MN,47 EAST 9 STREET,07/18/2019,1100000
MN,801 BROADWAY,07/10/2019,822500
BX,1103 CLARENCE AVENUE,07/01/2019,885000
MN,120 4 AVENUE,07/31/2019,575000
MN,9 5 AVENUE,07/30/2019,1585000
MN,9 5 AVENUE,07/30/2019,1395000
MN,9 5 AVENUE,07/10/2019,1900000
MN,9 5 AVENUE,07/31/2019,1450000
MN,20 UNIVERSITY PLACE,08/01/2019,735000
BX,407 EAST 174 STREET,07/31/2019,0
MN,39 5 AVENUE,07/10/2019,1565000
MN,41 5 AVENUE,07/24/2019,1250000
MN,21 EAST 11 STREET,07/25/2019,0
BX,3183 BAISLEY AVENUE,07/19/2019,570000
BX,1470 ROSEDALE AVENUE,07/11/2019,753000
BX,1336 GILLESPIE AVENUE,07/31/2019,0
MN,28 5 AVENUE,07/01/2019,1306500
MN,28 5 AVENUE,07/24/2019,2025000
BX,1799 MANSION STREET,07/31/2019,484475
BX,2817 DUDLEY AVENUE,07/26/2019,700000
BX,1910 MCGRAW AVENUE,07/18/2019,140000
BX,1910 MCGRAW AVENUE,07/09/2019,140000
MN,31 WEST 12 STREET,07/17/2019,4480000
BX,2210 MANNING STREET,07/17/2019,480000
MN,64 MORTON STREET,07/31/2019,0
BX,4445 PARK AVENUE,07/23/2019,388500
BX,1363 KEARNEY AVENUE,07/30/2019,485000
BX,2087 WASHINGTON AVENUE,07/31/2019,0
BX,466 EAST 183 STREET,07/23/2019,0
BX,458 CYRUS PLACE,07/16/2019,825000
BX,3292 COUNTRY CLUB ROAD,07/26/2019,0
BX,1430 STADIUM AVENUE,07/18/2019,400000
MN,5 MORTON STREET,07/31/2019,0
MN,51 BARROW STREET,07/22/2019,0
BX,1477 STADIUM AVENUE,07/18/2019,540000
BX,589 EAST 178 STREET,07/12/2019,0
MN,39 GROVE STREET,07/31/2019,0
MN,26 CORNELIA STREET,07/10/2019,362000
BX,2310 HUGHES AVENUE,07/10/2019,0
BX,1710 ST PETERS AVENUE,07/25/2019,0
BX,1736 ADAMS STREET,07/18/2019,0
MN,194 WEST 4 STREET,07/09/2019,0
BX,779 GARDEN STREET,07/23/2019,896000
BX,2424 BEAUMONT AVENUE,07/19/2019,2426000
MN,20 CHRISTOPHER STREET,07/24/2019,9000000
MN,18 CHRISTOPHER STREET,07/24/2019,9000000
MN,16 CHRISTOPHER STREET,07/24/2019,2200000
MN,16 GAY STREET,07/24/2019,9000000
MN,14 GAY STREET,07/24/2019,9000000
BX,1391 CLINTON AVENUE,07/02/2019,431000
MN,371 WEST STREET,07/01/2019,1050000
BX,2025 VALENTINE AVENUE,07/23/2019,130000
BX,14 CLINTON PLACE,07/30/2019,765000
BX,2052 HARRISON AVENUE,07/12/2019,420000
BX,1554 BRYANT AVENUE,07/18/2019,575000
MN,101 WEST 12 STREET,08/01/2019,0
MN,101 WEST 12 STREET,07/30/2019,950000
MN,101 WEST 12 STREET,07/10/2019,635000
MN,101 WEST 12 STREET,07/23/2019,545000
MN,509 AVENUE OF THE AMER,07/17/2019,1225000
BX,4390 PARK AVENUE,07/25/2019,200000
BX,470 EAST 183 STREET,07/23/2019,0
BX,506 EAST 183 STREET,08/01/2019,477134
BX,3963 SAXON AVENUE,07/24/2019,0
BX,2860 DECATUR AVENUE,07/29/2019,9400000
BX,362 EAST 198 STREET,07/09/2019,299250
MN,39 GREENWICH AVENUE,07/31/2019,0
BX,2306 BEAUMONT AVENUE,07/30/2019,100
MN,235 WEST 11 STREET,07/22/2019,7300000
BX,2240 TIEBOUT AVENUE,07/18/2019,9200000
BX,3307 ROCHAMBEAU AVENUE,07/02/2019,0
BX,2075 ANTHONY AVENUE,07/12/2019,800000
BX,2073 ANTHONY AVENUE,07/12/2019,670000
BX,3322 BAINBRIDGE AVENUE,07/02/2019,0
BX,3314 BAINBRIDGE AVENUE,07/02/2019,0
MN,245 WEST 12 STREET,07/31/2019,3800000
MN,239 WEST 10 STREET,07/31/2019,0
BX,337 EAST 234 STREET,07/02/2019,873000
BX,4374 KATONAH AVENUE,07/18/2019,475000
MN,289 WEST 12 STREET,07/31/2019,0
MN,641 HUDSON STREET,07/31/2019,0
BK,472 7 AVENUE,07/02/2019,0
BK,196 LINCOLN PLACE,07/22/2019,0
BX,64A EDGEWATER PARK,07/17/2019,206000
MN,370 WEST 11 STREET,07/24/2019,2900000
MN,702 WASHINGTON STREET,07/16/2019,970000
MN,167 PERRY STREET,07/01/2019,1050000
BX,215 LONGSTREET AVENUE,07/17/2019,515000
BX,3092 HARDING AVENUE,07/31/2019,1
BK,111 8 AVENUE,07/01/2019,805000
BK,101 8 AVENUE,07/11/2019,1251003
BX,3255 HATTING PLACE,07/26/2019,499000
BX,3092 HATTING PLACE,07/01/2019,610950
BX,3094 HATTING PLACE,07/01/2019,610950
BX,425 WHITE PLAINS ROAD,07/03/2019,852000
BX,1 FORDHAM HILL OVAL,07/01/2019,151000
BX,1 FORDHAM HILL OVAL,07/01/2019,270000
BX,1 FORDHAM HILL OVAL,07/15/2019,172000
BX,2050 CICERO AVENUE,07/12/2019,778876
BX,2877 PHILIP AVENUE,07/09/2019,0
BX,625 ST LAWRENCE AVENUE,07/24/2019,640000
BX,609 ST LAWRENCE AVENUE,07/26/2019,525000
BX,2263 CINCINNATUS AVENUE,07/15/2019,495000
BX, DEWEY AVENUE,07/30/2019,50000
BK,557 4 STREET,07/31/2019,1260000
BX,309 REVERE AVENUE,07/17/2019,0
BX,252 SWINTON AVENUE,07/03/2019,510000
BX,249 SWINTON AVENUE,07/29/2019,425000
BX,7 PEROT STREET,07/25/2019,640000
BX,3070 HEATH AVENUE,07/25/2019,266000
BX,2860 BAILEY AVENUE,07/09/2019,205000
BX,2156 TURNBULL AVENUE,07/08/2019,535000
BX,2154 BRUCKNER BOULEVARD,07/18/2019,451230
BX,2160 BRUCKNER BOULEVARD,07/26/2019,0
BX,1051 EVERGREEN AVENUE,07/24/2019,515000
BX,2572 MARION AVENUE,07/26/2019,450000
BK,590 10 STREET,07/18/2019,0
BK,1017 8 AVENUE,07/01/2019,1149000
BX,94 SCHOFIELD STREET,07/10/2019,845000
MN,440 WEST 33 STREET,07/15/2019,55031012
MN,430 WEST 34 STREET,07/18/2019,1360000
BX,1160 EVERGREEN AVENUE,07/18/2019,9200000
MN,440 WEST 36 STREET,07/18/2019,6900000
BX,49 BAY STREET,07/25/2019,470000
BX,636 CITY ISLAND AVENUE,07/18/2019,0
MN,327 WEST 14 STREET,07/31/2019,0
MN,323 WEST 14 STREET,07/31/2019,0
BK,424 13 STREET,07/26/2019,1250000
BX,1911 WATSON AVENUE,07/31/2019,0
BX,629 KING AVENUE,07/18/2019,449000
MN,340 WEST 19 STREET,07/24/2019,930000
MN,160 9 AVENUE,07/30/2019,707000
BX,510 KAPPOCK STREET,07/30/2019,210000
BX,510 KAPPOCK STREET,07/31/2019,239000
BX,223 EAST 203 STREET,07/15/2019,460000
BX,242 EAST 204 STREET,07/31/2019,10
MN,250 9 AVENUE,08/01/2019,116454
BX,2711 HENRY HUDSON PKWY W,07/25/2019,350000
MN,393 8 AVENUE,07/25/2019,0
MN,356 WEST 36 STREET,07/08/2019,3450000
BX,3600 FIELDSTON ROAD,07/26/2019,350000
BX,3600 FIELDSTON ROAD,07/08/2019,170000
BX,3600 FIELDSTON ROAD,07/25/2019,205000
BX,3875 WALDO AVENUE,07/26/2019,190000
BK,597 BERGEN STREET,07/09/2019,0
BK, BERGEN STREET,07/09/2019,0
BK, BERGEN STREET,07/09/2019,0
BX,3206 FAIRFIELD AVENUE,07/10/2019,150000
BX,3215 ARLINGTON AVENUE,07/25/2019,395000
BX,525 WEST 235 STREET,07/03/2019,310000
BX,3616 HENRY HUDSON PKWY E,07/24/2019,210000
BX,3120 JEROME AVENUE,07/15/2019,420000
BX,380 WEST 245 STREET,07/02/2019,2300000
MN,221 WEST 15 STREET,07/31/2019,0
BX,3519 BAINBRIDGE AVENUE,07/10/2019,14000000
MN,227 WEST 16 STREET,07/29/2019,550000
BX,3021 WEBSTER AVENUE,07/19/2019,0
BX,5050 TIBBETT AVENUE,07/30/2019,1250462
MN,235 WEST 19 STREET,07/31/2019,0
BX,5420 MOSHOLU AVENUE,07/18/2019,0
BX,5730 MOSHOLU AVENUE,07/11/2019,90000
BX,5730 MOSHOLU AVENUE,07/15/2019,130000
MN,188 7 AVENUE,08/01/2019,486000
MN,188 7 AVENUE,07/29/2019,592500
BX,6535 BROADWAY,07/10/2019,80000
BK,566 PROSPECT PLACE,07/18/2019,440000
BX,3520 TRYON AVENUE,07/01/2019,125000
BX,3520 TRYON AVENUE,07/12/2019,401500
BX,3520 TRYON AVENUE,07/12/2019,401500
BX,3520 TRYON AVENUE,07/12/2019,401500
BX,3520 TRYON AVENUE,07/12/2019,401500
BX,3520 TRYON AVENUE,07/12/2019,401500
BX,3520 TRYON AVENUE,07/12/2019,401500
BK,430 STERLING PLACE,07/17/2019,949000
BX,3333 HENRY HUDSON PKWY W,07/22/2019,745000
BX,3935 BLACKSTONE AVENUE,07/15/2019,226000
BK,408 ST JOHNS PLACE,08/01/2019,1387695
BK,135 EASTERN PARKWAY,08/01/2019,0
BK,125 EASTERN PARKWAY,07/02/2019,849000
BK,125 EASTERN PARKWAY,07/18/2019,399000
BK,115 EASTERN PARKWAY,07/18/2019,1326000
MN,79 7 AVENUE,07/08/2019,1950000
BX,5410 NETHERLAND AVENUE,07/02/2019,242000
BX,5600 NETHERLAND AVENUE,07/17/2019,0
BK,80 KINGSTON AVENUE,07/25/2019,0
MN,147 WEST 20 STREET,07/29/2019,1075000
MN,147 WEST 22 STREET,07/31/2019,0
BK,1182 DEAN STREET,08/01/2019,1500000
BX,2354 ELLIS AVENUE,07/01/2019,515000
BK,853 ST MARKS AVENUE,07/02/2019,1050000
BK,251 PACIFIC STREET,08/01/2019,470000
BX,1442 TAYLOR AVENUE,07/26/2019,310913
BK,70 CLARK STREET,07/09/2019,390000
BK,100 REMSEN STREET,07/10/2019,350000
BK,291 NEW YORK AVENUE,07/09/2019,0
MN,22 WEST 26 STREET,07/23/2019,2900000
MN,22 WEST 26 STREET,07/22/2019,2100000
BK,30 SCHERMERHORN STREET,07/30/2019,2563000
BK,219 CLINTON STREET,07/31/2019,477097
BX,324 STEPHENS AVENUE,07/17/2019,290000
BX,2161 HART STREET,07/31/2019,610000
BX,1598 BRONX RIVER AVENUE,07/31/2019,829913
BX,2010 BENEDICT AVENUE,07/29/2019,515000
BK,1265 CARROLL STREET,07/09/2019,0
BK,992 CARROLL STREET,07/16/2019,0
BX,2218 LYON AVENUE,07/17/2019,0
BK,169 EMPIRE BOULEVARD,07/30/2019,6000000
BX,1416 GLOVER STREET,07/12/2019,950000
BX,2317 LYON AVENUE,07/23/2019,0
BX,1618 PARKER STREET,07/18/2019,665000
BX,414 OLMSTEAD AVENUE,07/09/2019,0
MN,1006 AVENUE OF THE AMER,07/30/2019,0
BK,147 LEFFERTS AVENUE,07/10/2019,1275000
BX,577 UNDERHILL AVENUE,07/12/2019,0
BK,611 LEFFERTS AVENUE,07/16/2019,0
MN,30 WEST 40 STREET,07/16/2019,848000
BX,2063 CAESAR PLACE,07/25/2019,607000
BX,640 ST LAWRENCE AVENUE,07/31/2019,749000
BK,375 LINCOLN ROAD,08/01/2019,0
BK,1966 ATLANTIC AVENUE,07/22/2019,355500
BX,1813 SEWARD AVENUE,07/01/2019,452853
BK,1746 DEAN STREET,07/10/2019,0
BK,1154 ST MARKS AVENUE,07/03/2019,0
BK,43 ST MARKS PLACE,07/24/2019,0
MN,222 PARK AVENUE SOUTH,07/18/2019,2211413
BX,633 MEAD STREET,07/11/2019,0
BX,1739 FILLMORE STREET,07/17/2019,0
BK,370 BALTIC STREET,07/29/2019,6290000
BX,825 MORRISON AVENUE,07/22/2019,296185
BX,820 BOYNTON AVENUE,07/25/2019,391567
BX,880 BOYNTON AVENUE,07/17/2019,290161
BX,2061 STORY AVENUE,07/09/2019,710000
MN,11 EAST 26 STREET,07/03/2019,1600000
BX,2260 BRUCKNER BOULEVARD,07/02/2019,0
BK,258 4 AVENUE,07/29/2019,2500000
MN,10 PARK AVENUE,07/10/2019,700000
MN,105 EAST 15 STREET,07/10/2019,350000
BX,1517 SILVER STREET,07/10/2019,0
BX,2532 POPLAR STREET,07/31/2019,510000
MN,230 3 AVENUE,07/19/2019,895000
MN,34 GRAMERCY PARK EAST,07/24/2019,1675000
BX,1580 YATES AVENUE,07/24/2019,600000
BX,1138 WHEELER AVENUE,07/21/2019,0
BK,1643 PRESIDENT STREET,07/13/2019,0
BK,138 DIKEMAN STREET,07/24/2019,0
MN,139 EAST 30 STREET,07/23/2019,785000
BX,1858 COLDEN AVENUE,07/23/2019,0
BK,90 VAN DYKE STREET,07/01/2019,550000
MN,139 EAST 33 STREET,07/01/2019,465000
MN,139 EAST 33 STREET,07/18/2019,445000
MN,139 EAST 33 STREET,07/30/2019,731000
BK,700 3 AVENUE,07/31/2019,2825000
BX,1977 ELLIS AVENUE,07/26/2019,632500
MN,35 PARK AVENUE,07/16/2019,1250000
BK,30 HOWARD AVENUE,07/10/2019,1150000
MN,157 3 AVENUE,07/15/2019,835000
MN,157 3 AVENUE,07/30/2019,555000
MN,195 3 AVENUE,07/26/2019,975000
BK,128 HOWARD AVENUE,07/13/2019,200000
BX,2138 ELLIS AVENUE,07/01/2019,799000
MN,323 2 AVENUE,07/08/2019,960000
BK,577 DECATUR STREET,07/18/2019,1630000
MN,267 3 AVENUE,07/31/2019,675000
MN,267 3 AVENUE,07/15/2019,725000
MN,242 EAST 25 STREET,07/24/2019,740000
BX,2219 POWELL AVENUE,07/11/2019,675000
BX,2245 NEWBOLD AVENUE,07/18/2019,0
BK,588 BAINBRIDGE STREET,07/09/2019,0
BK,4412 5 AVENUE,07/24/2019,0
BK,855 45 STREET,07/30/2019,1480000
MN,407 3 AVENUE,07/15/2019,625000
MN,407 3 AVENUE,07/10/2019,430000
MN,407 3 AVENUE,07/08/2019,430000
BX,2035 HOBART AVENUE,07/29/2019,689000
BX,1874 PELHAM PARKWAY SOUTH,07/12/2019,167500
BX,1874 PELHAM PARKWAY SOUTH,07/29/2019,165500
BK,55A ROCKAWAY AVENUE,07/31/2019,995000
MN,229 EAST 29 STREET,07/15/2019,100000
MN,251 EAST 32 STREET,07/19/2019,490000
MN,537 3 AVENUE,07/11/2019,670000
MN,537 3 AVENUE,07/23/2019,379000
MN,561 3 AVENUE,07/09/2019,680000
MN,561 3 AVENUE,07/31/2019,420000
BK,49 HULL STREET,07/30/2019,0
BX,1430 THIERIOT AVENUE,07/24/2019,0
BX,764 BRADY AVENUE,07/08/2019,185000
BX,2115 STARLING AVENUE,07/31/2019,950000
BK,1 JARDINE PLACE,07/03/2019,735000
BX,1500 OVERING STREET,08/01/2019,130000
BX,1510 BENSON STREET,07/11/2019,810000
BX,1636 GLOVER STREET,07/01/2019,528000
BX,2441 BUCK STREET,07/31/2019,350000
MN,382 2 AVENUE,08/01/2019,365000
MN,320 EAST 35 STREET,07/12/2019,513248
MN,320 EAST 35 STREET,07/08/2019,0
BK,843 LAFAYETTE AVENUE,07/25/2019,1250000
BK,5201 1 AVENUE,07/31/2019,0
BK,849 GREENE AVENUE,07/18/2019,1900000
BX,1726 MELVILLE STREET,07/16/2019,430000
BK,460 55 STREET,07/09/2019,1480000
BK,5502 5 AVENUE,07/22/2019,3375000
BX,2315 MORGAN AVENUE,07/19/2019,0
BK,150 56 STREET,08/01/2019,0
MN,319 WEST 54 STREET,07/01/2019,570000
BK,750 HANCOCK STREET,07/29/2019,1544400
BX,1452 ALLERTON AVENUE,07/30/2019,900000
MN,812 10 AVENUE,07/18/2019,330000
BX,2520 WESTERVELT AVENUE,07/15/2019,305000
BK,124 PARK PLACE,07/16/2019,0
BK,124 PARK PLACE,07/17/2019,0
BX,2569 TIEMANN AVENUE,07/09/2019,564000
BX,1851 WILLIAMSBRIDGE ROAD,07/05/2019,0
MN,101 CENTRAL PARK WEST,07/18/2019,10197000
MN,15 WEST 72 STREET,08/01/2019,930000
MN,15 WEST 72 STREET,07/30/2019,1985588
BK,713 UNION STREET,07/22/2019,2580000
BK,40 BERKELEY PLACE,07/29/2019,0
BK,426 DECATUR STREET,07/11/2019,0
BX,3121 MIDDLETOWN ROAD,07/26/2019,656256
BX,3121 MIDDLETOWN ROAD,07/23/2019,110000
BX,3121 MIDDLETOWN ROAD,07/26/2019,656256
BX,3121 MIDDLETOWN ROAD,07/26/2019,656256
BX,3121 MIDDLETOWN ROAD,07/26/2019,656256
BX,3121 MIDDLETOWN ROAD,07/26/2019,656256
BX,3121 MIDDLETOWN ROAD,07/26/2019,656256
MN,141 AMSTERDAM AVENUE,07/25/2019,1400000
MN,141 AMSTERDAM AVENUE,07/23/2019,480000
MN,141 AMSTERDAM AVENUE,07/11/2019,527490
MN,141 AMSTERDAM AVENUE,07/25/2019,450000
BK,213 CHAUNCEY STREET,08/01/2019,960000
MN,243 WEST 70 STREET,07/25/2019,0
BK,889 HERKIMER STREET,07/25/2019,765000
MN,267 WEST 71 STREET,07/26/2019,1600000
BX,1924 HUTCHINSON RVR PY E,07/13/2019,0
MN,315 WEST 70 STREET,07/18/2019,682500
BX,3143 SCHUYLER PLACE,07/12/2019,500000
MN,15 WEST 81 STREET,07/10/2019,700000
BX,2769 FENTON AVENUE,07/22/2019,420000
MN,35 WEST 87 STREET,07/30/2019,950000
BX,1464 ARNOW AVENUE,07/03/2019,577500
MN,59 WEST 90 STREET,07/02/2019,0
MN,59 WEST 90 STREET,07/02/2019,325000
MN,35 WEST 92 STREET,07/11/2019,0
MN,322 CENTRAL PARK WEST,07/10/2019,3000000
MN,145 WEST 79 STREET,07/16/2019,414500
MN,121 WEST 80 STREET,07/10/2019,650000
BX,2911 WALLACE AVENUE,07/31/2019,220500
MN,145 WEST 86 STREET,07/16/2019,1725000
MN,174 WEST 89 STREET,07/12/2019,380000
BX,2081 CRUGER AVENUE,07/18/2019,144000
BX,2105 WALLACE AVENUE,07/17/2019,143000
BK,282 HANCOCK STREET,07/01/2019,0
BK,510 WILLOUGHBY AVENUE,07/22/2019,1710000
MN,252 WEST 85 STREET,07/19/2019,90727
BK,5 ARLINGTON PLACE,07/01/2019,3600000
MN,522 WEST END AVENUE,07/24/2019,1075000
MN,580 WEST END AVENUE,07/29/2019,5425000
MN,588 WEST END AVENUE,07/18/2019,1250000
BX,2078 HERING AVENUE,07/01/2019,0
BX,641 LYDIG AVENUE,07/30/2019,0
BX,2150 BOLTON STREET,07/30/2019,0
MN,320 WEST 86 STREET,07/31/2019,1790000
BX,2907 DEWITT PLACE,07/10/2019,430000
MN,317 WEST 87 STREET,07/15/2019,967000
BX,829 ADEE AVENUE,07/02/2019,57500
MN,328 WEST 96 STREET,07/09/2019,870000
MN,520 5 AVENUE,07/01/2019,205000000
MN,62 WEST 45 STREET,07/15/2019,37250000
MN,45 WEST 54 STREET,07/22/2019,1165000
BK,292 HERKIMER STREET,07/01/2019,1350000
BX,2368 WOODHULL AVENUE,07/18/2019,535000
BK,516 LEXINGTON AVENUE,07/11/2019,725000
BK,102 HALL STREET,07/30/2019,1600000
BX,2550 OLINVILLE AVENUE,07/26/2019,215000
BX,2550 OLINVILLE AVENUE,07/11/2019,170000
BX,2550 OLINVILLE AVENUE,07/25/2019,145000
BK,470 GATES AVENUE,07/26/2019,0
BX,3329 OLINVILLE AVENUE,07/09/2019,0
MN,133 EAST 56 STREET,07/18/2019,76896104
MN,135 EAST 56 STREET,07/18/2019,76896104
MN,682 LEXINGTON AVENUE,07/18/2019,76896104
BK,414 MONROE STREET,07/01/2019,0
MN,935 3 AVENUE,07/11/2019,0
MN,238 EAST 58 STREET,07/22/2019,0
MN,337 EAST 50 STREET,07/15/2019,645000
BK,128 CLIFTON PLACE,07/03/2019,30000
MN,320 EAST 57 STREET,07/08/2019,175000
MN,1084 2 AVENUE,07/15/2019,628000
MN,1084 2 AVENUE,07/18/2019,950000
MN,30 BEEKMAN PLACE,07/29/2019,515000
MN,410 EAST 57 STREET,07/17/2019,10
BX,3806 WHITE PLAINS ROAD,07/01/2019,0
BX,800 TILDEN STREET,07/24/2019,150000
BX,2722 LURTING AVENUE,07/17/2019,650000
MN,880 5 AVENUE,07/24/2019,1172880
MN,900 5 AVENUE,07/31/2019,0
BK,64 DOWNING STREET,07/25/2019,0
BX,2922 BARNES AVENUE,07/09/2019,143000
BX,2922 BARNES AVENUE,07/09/2019,120000
BX,2945 RADCLIFF AVENUE,07/03/2019,330000
MN,1150 3 AVENUE,07/08/2019,637500
MN,150 EAST 69TH STREET,07/02/2019,1400000
MN,150 EAST 69TH STREET,07/02/2019,1595000
MN,150 EAST 69TH STREET,07/11/2019,0
MN,114 EAST 72 STREET,08/01/2019,2240000
